Customer_ID,Customer_Name,Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Country,City,State,Region,Product ID,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Profit margin,Discount amt,salesper unit,Profit margin
JS-15940,Joni Sundaresam,CA-2016-124016,23-Sep-16,26-Sep-16,Second Class,Home Office,United States,Lancaster,Ohio,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28,4,0.2,7.7,3850,5.6,7,27.5
JS-15940,Joni Sundaresam,CA-2016-124016,23-Sep-16,26-Sep-16,Second Class,Home Office,United States,Lancaster,Ohio,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201,7,0.7,-9.7608,-1394.4,8.5407,1.743,-80
NF-18385,Natalie Fritzler,CA-2016-113551,18-Aug-16,20-Aug-16,First Class,Consumer,United States,Edinburg,Texas,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.068,1,0.8,-3.4122,-426.525,1.6544,2.068,-165
NF-18385,Natalie Fritzler,CA-2016-113551,18-Aug-16,20-Aug-16,First Class,Consumer,United States,Edinburg,Texas,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,0.2,30.392,15196,16.768,10.48,36.25
KN-16705,Kristina Nunn,CA-2014-107524,02-Mar-14,08-Mar-14,Standard Class,Home Office,United States,New York City,New York,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0,5.3392,No profit,0,5.68,47
KN-16705,Kristina Nunn,CA-2014-107524,02-Mar-14,08-Mar-14,Standard Class,Home Office,United States,New York City,New York,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0,17.472,No profit,0,7.28,48
GA-14725,Guy Armstrong,CA-2014-138072,30-Dec-14,03-Jan-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10-Pack",27.968,2,0.2,6.992,3496,5.5936,13.984,25
EH-14125,Eugene Hildebrand,CA-2015-134201,10-Apr-15,16-Apr-15,Standard Class,Home Office,United States,Rochester,New York,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing-Posting Tote,142.04,4,0,38.3508,No profit,0,35.51,27
EH-14125,Eugene Hildebrand,CA-2015-134201,10-Apr-15,16-Apr-15,Standard Class,Home Office,United States,Rochester,New York,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0,6.0147,No profit,0,4.89,41
RA-19285,Ralph Arnett,CA-2015-111780,25-Dec-15,30-Dec-15,Second Class,Consumer,United States,San Diego,California,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.9925,112496.25,239.992,239.992,18.75
RA-19285,Ralph Arnett,CA-2015-111780,25-Dec-15,30-Dec-15,Second Class,Consumer,United States,San Diego,California,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1-4 x 5-1-2 Forms per Pad",12.6,3,0,6.174,No profit,0,4.2,49
RA-19285,Ralph Arnett,CA-2015-111780,25-Dec-15,30-Dec-15,Second Class,Consumer,United States,San Diego,California,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0,8.073,No profit,0,5.98,45
TT-21070,Ted Trevino,CA-2015-119942,05-Apr-15,07-Apr-15,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.904,6,0.2,7.7688,3884.4,4.7808,3.984,32.5
AH-10465,Amy Hunt,CA-2015-151547,17-Jan-15,23-Jan-15,Standard Class,Consumer,United States,Bartlett,Tennessee,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7-8"" Cut, 8""L",88.96,8,0.2,10.008,5004,17.792,11.12,11.25
CC-12430,Chuck Clark,CA-2017-166695,20-May-17,24-May-17,Standard Class,Home Office,United States,Lakewood,California,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.272,8,0.2,-97.176,-48588,103.6544,64.784,-18.75
CC-12430,Chuck Clark,CA-2017-166695,20-May-17,24-May-17,Standard Class,Home Office,United States,Lakewood,California,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0,3.3504,No profit,0,6.98,48
CC-12430,Chuck Clark,CA-2017-166695,20-May-17,24-May-17,Standard Class,Home Office,United States,Lakewood,California,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2,1,0.2,38.61,19305,68.64,343.2,11.25
KD-16495,Keith Dawkins,CA-2017-167542,13-Aug-17,20-Aug-17,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.544,3,0.2,5.9211,2960.55,3.5088,5.848,33.75
BG-11035,Barry Gonzalez,CA-2015-120901,31-Dec-15,04-Jan-16,Standard Class,Consumer,United States,Austin,Texas,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor-Drawer Steel Plus Storage Drawers,152.688,2,0.2,-26.7204,-13360.2,30.5376,76.344,-17.5
BG-11035,Barry Gonzalez,CA-2015-120901,31-Dec-15,04-Jan-16,Standard Class,Consumer,United States,Austin,Texas,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668,283.4,0.6976,1.744,16.25
BG-11035,Barry Gonzalez,CA-2015-120901,31-Dec-15,04-Jan-16,Standard Class,Consumer,United States,Austin,Texas,Central,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.888,2,0.2,-1.3248,-662.4,1.1776,2.944,-22.5
FH-14365,Fred Hopkins,CA-2017-121398,25-Dec-17,29-Dec-17,Standard Class,Corporate,United States,Los Angeles,California,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238,25911.9,30.7104,51.184,33.75
FH-14365,Fred Hopkins,CA-2017-121398,25-Dec-17,29-Dec-17,Standard Class,Corporate,United States,Los Angeles,California,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,0,2.7062,No profit,0,135.31,1
PG-18820,Patrick Gardner,CA-2016-151561,01-Sep-16,07-Sep-16,Standard Class,Consumer,United States,New York City,New York,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0,206.316,No profit,0,78.15,44
PG-18820,Patrick Gardner,CA-2016-151561,01-Sep-16,07-Sep-16,Standard Class,Consumer,United States,New York City,New York,East,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48,2,0,30.4416,No profit,0,36.24,42
PG-18820,Patrick Gardner,CA-2016-151561,01-Sep-16,07-Sep-16,Standard Class,Consumer,United States,New York City,New York,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0,3.285,No profit,0,3.65,30
PG-18820,Patrick Gardner,CA-2016-151561,01-Sep-16,07-Sep-16,Standard Class,Consumer,United States,New York City,New York,East,FUR-FU-10004864,Furniture,Furnishings,Howard Miller 14-1-2" Diameter Chrome Round Wall Clock,191.82,3,0,61.3824,No profit,0,63.94,32
NZ-18565,Nick Zandusky,CA-2017-154676,05-Aug-17,08-Aug-17,First Class,Home Office,United States,Houston,Texas,Central,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056,9,0.2,7.5528,3776.4,30.2112,16.784,5
TB-21595,Troy Blackwell,US-2014-165589,18-Feb-14,18-Feb-14,Same Day,Consumer,United States,Lubbock,Texas,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.322,-1887,15.096,5.032,-45
JE-15475,Jeremy Ellison,US-2016-132577,22-Nov-16,27-Nov-16,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.216,6,0.8,-9.6348,-1204.35,4.9728,1.036,-155
JE-15475,Jeremy Ellison,US-2016-132577,22-Nov-16,27-Nov-16,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.616,9,0.2,2.6568,1328.4,4.7232,2.624,11.25
JE-15475,Jeremy Ellison,US-2016-132577,22-Nov-16,27-Nov-16,Standard Class,Consumer,United States,Houston,Texas,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032,2,0.2,-0.6008,-300.4,4.8064,12.016,-2.5
JE-15475,Jeremy Ellison,US-2016-132577,22-Nov-16,27-Nov-16,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,1,0.2,0.6786,339.3,0.4176,2.088,32.5
JE-15475,Jeremy Ellison,US-2016-132577,22-Nov-16,27-Nov-16,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488,6,0.8,-6.732,-841.5,3.5904,0.748,-150
EH-13945,Eric Hoffmann,CA-2015-114048,14-Dec-15,18-Dec-15,Standard Class,Consumer,United States,Costa Mesa,California,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0,12.8568,No profit,0,9.74,44
BF-10975,Barbara Fisher,CA-2015-137281,13-Jun-15,17-Jun-15,Standard Class,Corporate,United States,Roswell,Georgia,South,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,6.48,1,0,3.1104,No profit,0,6.48,48
PC-18745,Pamela Coakley,US-2017-162068,28-Dec-17,31-Dec-17,Second Class,Corporate,United States,Loveland,Colorado,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.99,-141.4285714,0.8316,0.594,-83.33333333
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.1764,18176.4,27.2646,90.882,6.666666667
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76,No profit,0,106.4,45
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1-4 x 5-1-2, 50 Sheets per Pad",38.52,9,0,18.1044,No profit,0,4.28,47
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.792,No profit,0,36.32,30
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15-16d x 11-1-4h",45.4,4,0,12.712,No profit,0,11.35,28
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1-16? x 11?",13.76,2,0,6.3296,No profit,0,6.88,46
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991,8099.1,8.0991,80.991,10
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1-2"" x 11"", Light Blue",11.784,3,0.2,3.9771,1988.55,2.3568,3.928,33.75
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0,1.7876,No profit,0,2.18,41
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157,609715.7,288.8127,262.557,21.11111111
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0,350.9082,No profit,0,649.83,27
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735,375735,225.441,450.882,16.66666667
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0,28.3095,No profit,0,34.95,27
SV-20365,Seth Vernon,CA-2017-100111,20-Sep-17,26-Sep-17,Standard Class,Consumer,United States,New York City,New York,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0,20.3898,No profit,0,19.99,34
Dp-13240,Dean percer,US-2017-132381,22-Aug-17,24-Aug-17,First Class,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532,2,0.4,-83.8752,-20968.8,125.8128,157.266,-26.66666667
HR-14830,Harold Ryan,CA-2015-147011,18-Jun-15,22-Jun-15,Standard Class,Corporate,United States,Miami,Florida,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632,4,0.2,3.5784,1789.2,2.7264,3.408,26.25
WB-21850,William Brown,CA-2014-120852,20-Dec-14,25-Dec-14,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.432,2,0.8,-49.5516,-6193.95,15.5456,9.716,-255
WB-21850,William Brown,CA-2014-120852,20-Dec-14,25-Dec-14,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,0.2,-8.18,-4090,13.088,13.088,-12.5
AS-10090,Adam Shillingsburg,CA-2016-150007,11-Sep-16,16-Sep-16,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6,2,0.2,2.1,1050,1.2,3,35
AS-10090,Adam Shillingsburg,CA-2016-150007,11-Sep-16,16-Sep-16,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,3,0.8,-3.2436,-405.45,1.5264,0.636,-170
SP-20920,Susan Pistek,CA-2016-124590,12-Nov-16,16-Nov-16,Standard Class,Consumer,United States,Parma,Ohio,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802,7,0.3,-21.0686,-7022.866667,442.4406,210.686,-1.428571429
SP-20920,Susan Pistek,CA-2016-124590,12-Nov-16,16-Nov-16,Standard Class,Consumer,United States,Parma,Ohio,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096,2,0.2,33.0288,16514.4,22.0192,55.048,30
SP-20920,Susan Pistek,CA-2016-124590,12-Nov-16,16-Nov-16,Standard Class,Consumer,United States,Parma,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752,6,0.2,5.4444,2722.2,3.3504,2.792,32.5
SP-20920,Susan Pistek,CA-2016-124590,12-Nov-16,16-Nov-16,Standard Class,Consumer,United States,Parma,Ohio,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,9,0.3,0,0,461.1222,170.786,0
SP-20920,Susan Pistek,CA-2016-124590,12-Nov-16,16-Nov-16,Standard Class,Consumer,United States,Parma,Ohio,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2,0.3,-12.8392,-4279.733333,134.8116,224.686,-2.857142857
SP-20650,Stephanie Phelps,CA-2016-133802,14-Mar-16,20-Mar-16,Standard Class,Corporate,United States,Redwood City,California,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426,7071.3,8.3808,6.984,33.75
CM-12655,Corinna Mitchell,US-2016-113677,13-Nov-16,19-Nov-16,Standard Class,Home Office,United States,New York City,New York,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,4,0,592.7896,No profit,0,569.99,26
CM-12655,Corinna Mitchell,US-2016-113677,13-Nov-16,19-Nov-16,Standard Class,Home Office,United States,New York City,New York,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0,6.8724,No profit,0,4.98,46
JR-16210,Justin Ritter,CA-2017-143378,19-Sep-17,25-Sep-17,Standard Class,Corporate,United States,Springfield,Oregon,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,9598.8,38.3952,63.992,10
JR-16210,Justin Ritter,CA-2017-143378,19-Sep-17,25-Sep-17,Standard Class,Corporate,United States,Springfield,Oregon,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538,3276.9,4.7664,7.944,27.5
JR-16210,Justin Ritter,CA-2017-143378,19-Sep-17,25-Sep-17,Standard Class,Corporate,United States,Springfield,Oregon,West,FUR-FU-10004864,Furniture,Furnishings,Howard Miller 14-1-2" Diameter Chrome Round Wall Clock,409.216,8,0.2,61.3824,30691.2,81.8432,51.152,15
JR-16210,Justin Ritter,CA-2017-143378,19-Sep-17,25-Sep-17,Standard Class,Corporate,United States,Springfield,Oregon,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588,2,0.7,-128.2388,-18319.82857,50.8116,36.294,-176.6666667
CB-12415,Christy Brittain,CA-2017-152660,04-Dec-17,09-Dec-17,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176,2308.8,12.3136,30.784,7.5
SD-20485,Shirley Daniels,CA-2015-142139,31-Aug-15,05-Sep-15,Standard Class,Home Office,United States,Bedford,Texas,Central,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3-4"" X 5""",20.96,4,0.2,6.812,3406,4.192,5.24,32.5
SS-20140,Saphhira Shifley,CA-2017-145772,03-Jun-17,07-Jun-17,Standard Class,Corporate,United States,Los Angeles,California,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.5025,No profit,0,8.95,19
SS-20140,Saphhira Shifley,CA-2017-145772,03-Jun-17,07-Jun-17,Standard Class,Corporate,United States,Los Angeles,California,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96,2,0,5.382,No profit,0,5.98,45
SS-20140,Saphhira Shifley,CA-2017-145772,03-Jun-17,07-Jun-17,Standard Class,Corporate,United States,Los Angeles,California,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.912,1,0.2,1.2714,635.7,0.7824,3.912,32.5
EH-13990,Erica Hackney,CA-2016-124100,31-Mar-16,06-Apr-16,Standard Class,Consumer,United States,New York City,New York,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,0.1,54.666,54666,32.7996,54.666,16.66666667
AH-10030,Aaron Hawkins,US-2014-158400,25-Oct-14,28-Oct-14,First Class,Corporate,United States,San Francisco,California,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408,4,0.2,18.528,9264,9.8816,12.352,37.5
EM-14200,Evan Minnotte,CA-2017-162033,26-Mar-17,02-Apr-17,Standard Class,Home Office,United States,Virginia Beach,Virginia,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0,20.7675,No profit,0,17.75,39
EM-14200,Evan Minnotte,CA-2017-162033,26-Mar-17,02-Apr-17,Standard Class,Home Office,United States,Virginia Beach,Virginia,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0,1.316,No profit,0,1.88,35
TB-21190,Thomas Brumley,CA-2014-163447,27-Dec-14,31-Dec-14,Standard Class,Home Office,United States,New York City,New York,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214,14,0.1,161.9674,161967.4,76.7214,54.801,21.11111111
AB-10165,Alan Barnes,CA-2017-145737,15-Sep-17,20-Sep-17,Standard Class,Consumer,United States,Lebanon,Tennessee,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96,5,0.2,59.4355,29717.75,32.792,32.792,36.25
AO-10810,Anthony O'Donnell,CA-2016-148096,16-Aug-16,19-Aug-16,First Class,Corporate,United States,Los Angeles,California,West,FUR-TA-10004152,Furniture,Tables,Barricks 18" x 48" Non-Folding Utility Table with Bottom Storage Shelf,161.28,2,0.2,12.096,6048,32.256,80.64,7.5
TT-21220,Thomas Thornton,CA-2016-146766,04-Nov-16,04-Nov-16,Same Day,Consumer,United States,Chula Vista,California,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,0,55.912,No profit,0,48.2,29
KN-16705,Kristina Nunn,CA-2015-105613,18-Oct-15,22-Oct-15,Standard Class,Home Office,United States,Mcallen,Texas,Central,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50-Pack",27.696,3,0.2,3.462,1731,5.5392,9.232,12.5
KN-16705,Kristina Nunn,CA-2015-105613,18-Oct-15,22-Oct-15,Standard Class,Home Office,United States,Mcallen,Texas,Central,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax-Modem Protection,73.164,6,0.8,-186.5682,-23321.025,58.5312,12.194,-255
